,energy_demand,solar_generation,wind_generation,total_renewable,temperature,energy_price,renewable_penetration,hour,day_of_week,month,is_weekend,is_business_hour,day_of_year,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2024-01-05 08:00:00,715.141664362644,0.0,59.130556668749726,59.130556668749726,9.537076564042447,76.25681743601058,8.26836969727511,8,4,1,0,1,5,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 09:00:00,709.0750311122029,0.0,96.20235597544183,96.20235597544183,10.872194743269132,76.29369175757822,13.567302718944413,9,4,1,0,1,5,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 10:00:00,728.3689633595152,2.780492910428416,97.02390739096924,99.80440030139766,14.435867367088894,68.27069235902074,13.702450999705112,10,4,1,0,1,5,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 11:00:00,791.7641534131708,0.6935815953151726,120.20943576506046,120.90301736037563,11.966162925918859,81.75767350240979,15.270079712396898,11,4,1,0,1,5,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 12:00:00,730.3622460894563,2.845351588505835,77.71766311023882,80.56301469874465,13.374748768819995,75.20615052584517,11.030555745467314,12,4,1,0,1,5,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 13:00:00,711.1555930299825,40.50967793400722,62.23266750173977,102.74234543574698,14.157841885227008,72.30829335140368,14.447238613142051,13,4,1,0,1,5,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 14:00:00,715.7843659456227,65.09256706259785,99.87419062890527,164.96675769150312,12.022105556776383,70.10951718824008,23.046990901172528,14,4,1,0,1,5,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 15:00:00,716.807239698229,85.04188781968152,57.86227188376603,142.90415970344753,17.35953450709116,69.07259180349486,19.936204852452274,15,4,1,0,1,5,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 16:00:00,625.3904144542407,94.26668718494011,47.62064914323357,141.8873363281737,18.98010840725652,59.55141268099439,22.6878015794333,16,4,1,0,1,5,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 17:00:00,636.2046343568304,105.10739720395938,86.43054514874204,191.5379423527014,25.02877289946432,55.193542757819856,30.106341892076323,17,4,1,0,1,5,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 18:00:00,507.51993334567834,197.57753827229965,84.68778319256742,282.26532146486704,20.67107848051885,38.54956559501687,55.616598072141635,18,4,1,0,1,5,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 19:00:00,414.73841011963935,137.0028505553239,44.36907101283556,181.37192156815945,22.258297629776102,39.91453262646882,43.73164316173156,19,4,1,0,0,5,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 20:00:00,417.9021054266941,194.13117295234986,38.58982554159647,232.72099849394633,21.79022444796398,37.85346170163175,55.68792199702589,20,4,1,0,0,5,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 21:00:00,414.35112649893875,102.84963259893075,65.47658081635646,168.3262134152872,19.31784686986981,39.86629930172355,40.624051112774836,21,4,1,0,0,5,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 22:00:00,427.26340119410133,73.77376559364049,85.63206484390136,159.40583043754185,23.34144603911114,32.99220790883471,37.3085618829134,22,4,1,0,0,5,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-05 23:00:00,419.7043262169994,24.238918711118444,77.80308174221707,102.04200045333552,21.606154739867296,43.053351279069034,24.31283026627103,23,4,1,0,0,5,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2024-01-06 00:00:00,414.3187481890293,4.425193251033673,31.85690248786168,36.28209573889536,20.61308086856044,47.438453483662514,8.757048986434466,0,5,1,1,0,6,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 01:00:00,464.6702623678176,0.0,90.82267402219188,90.82267402219188,15.765156335499995,46.37614762456228,19.54561790965217,1,5,1,1,0,6,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 02:00:00,477.50682902566587,15.387566358599626,16.973851547471746,32.361417906071374,18.836605596346544,55.17381536377987,6.7771633700199825,2,5,1,1,0,6,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 03:00:00,527.0678765062445,0.0,32.29453107500177,32.29453107500177,11.67440057827466,55.17664277422795,6.127205340054368,3,5,1,1,0,6,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 04:00:00,485.2459969255792,0.0,50.31709285229488,50.31709285229488,14.204731162074888,59.28070039719228,10.369398855651326,4,5,1,1,0,6,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 05:00:00,449.4210339675895,0.0,105.34542696827864,105.34542696827864,16.16928753897502,44.09925831546828,23.440252904557145,5,5,1,1,0,6,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 06:00:00,516.1424527917443,0.0,44.32667051457707,44.32667051457707,8.853791901506339,56.74404492880016,8.588069102787445,6,5,1,1,0,6,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 07:00:00,542.682436204806,6.008795636058481,15.0,21.00879563605848,9.102866557534394,59.27117542647598,3.871287190162508,7,5,1,1,0,6,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 08:00:00,600.4650630183714,0.0,61.081027082766994,61.081027082766994,10.23031970464963,64.01024274090823,10.172286589952396,8,5,1,1,0,6,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 09:00:00,619.8919378957348,0.22766064946527104,67.31407538002978,67.54173602949504,9.228510708507539,69.39589985744382,10.895727448685658,9,5,1,1,0,6,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 10:00:00,662.1975211160333,0.0,45.65803964479739,45.65803964479739,7.73353768963545,74.7616967754197,6.894927599222616,10,5,1,1,0,6,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 11:00:00,682.5630399847402,0.0,52.91183993407183,52.91183993407183,11.925502236967116,75.5284332584885,7.751934522451546,11,5,1,1,0,6,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 12:00:00,735.7705586949702,13.147025246436272,24.204587856897177,37.35161310333345,10.906409547022138,81.48109141416549,5.076529994565653,12,5,1,1,0,6,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 13:00:00,648.5829712243388,33.584639173320625,15.0,48.584639173320625,15.425287565129587,68.924205622414,7.4908903453950915,13,5,1,1,0,6,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 14:00:00,655.6382079246774,59.670286113640195,15.0,74.6702861136402,14.192168506006741,63.74630267999362,11.388946710411766,14,5,1,1,0,6,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 15:00:00,575.1182205577952,130.9208155756178,20.269519577582408,151.1903351532002,20.683800055124554,51.7896722248596,26.28856637624241,15,5,1,1,0,6,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 16:00:00,502.04732035797133,104.67996648338148,65.75277869758708,170.43274518096854,17.464510389801873,42.453843124099244,33.94754603200472,16,5,1,1,0,6,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 17:00:00,497.26790681470686,107.24698793600021,44.646398191155505,151.8933861271557,19.62953462918228,47.68383538776884,30.545583989146234,17,5,1,1,0,6,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 18:00:00,461.87636522214194,95.96589235503501,45.75283932951199,141.718731684547,22.85420383192032,42.943934681138956,30.68326122649437,18,5,1,1,0,6,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 19:00:00,453.52513942561563,192.2059273523784,71.09827546914718,263.30420282152556,19.364843299340848,44.836934583710644,58.057245328229726,19,5,1,1,0,6,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 20:00:00,443.9507082310736,108.86800502286991,55.76012161804154,164.62812664091143,22.485936843682605,43.592465620114524,37.0825237100925,20,5,1,1,0,6,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 21:00:00,479.96091618219737,94.62140692788901,51.83496300281115,146.45636993070016,24.440857440773613,41.98096779663744,30.514228345023003,21,5,1,1,0,6,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 22:00:00,432.6310279659443,86.63773831078356,56.10904936119197,142.74678767197554,18.012202928058525,34.614612410140396,32.99504160464705,22,5,1,1,0,6,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-06 23:00:00,427.04122506920464,52.58128597219484,60.316557286928145,112.897843259123,20.64292537865824,45.57106388283261,26.437223535228295,23,5,1,1,0,6,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2024-01-07 00:00:00,420.4825759394689,0.18104682141495312,45.16195168613153,45.34299850754648,19.721846037490373,51.59211341288447,10.783561817332924,0,6,1,1,0,7,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 01:00:00,446.8637601434337,0.0,77.12786033445266,77.12786033445266,19.318640463163273,42.87495520819142,17.25981545464691,1,6,1,1,0,7,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 02:00:00,453.7840331202789,0.0,53.621310677393396,53.621310677393396,13.728179027237363,54.54399230377105,11.816482459439172,2,6,1,1,0,7,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 03:00:00,479.52009131648293,1.589440076379255,48.11050036730863,49.699940443687886,12.008252952209848,54.12836659905706,10.364516804132396,3,6,1,1,0,7,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 04:00:00,454.8078437995953,0.0,66.1990411764814,66.1990411764814,14.245963580227322,49.34293675668835,14.555386869196365,4,6,1,1,0,7,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 05:00:00,488.07756902344994,0.0,53.945274504218325,53.945274504218325,12.553409108340613,58.25757921466514,11.052602686116579,5,6,1,1,0,7,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 06:00:00,475.08000290470005,0.0,29.118053014614052,29.118053014614052,11.506913726978649,58.63025050870044,6.129084119849824,6,6,1,1,0,7,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 07:00:00,559.5169855839289,5.569343977274312,15.0,20.56934397727431,11.099421910253069,65.84875701665108,3.6762680145996853,7,6,1,1,0,7,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 08:00:00,670.2045651696376,0.0,69.2082503976354,69.2082503976354,8.842031005836546,71.51928267463617,10.326436732062229,8,6,1,1,0,7,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 09:00:00,668.724627920652,0.0,77.45665565790694,77.45665565790694,10.871032885581124,70.97598009786559,11.582743093932772,9,6,1,1,0,7,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 10:00:00,720.8586435841111,17.359492704644342,95.94061869299738,113.30011139764171,11.592072972884258,69.55568091699935,15.717382652764384,10,6,1,1,0,7,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 11:00:00,757.4353265459706,0.0,85.76073563915654,85.76073563915654,10.530736925821506,77.00215474148445,11.322515947366698,11,6,1,1,0,7,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 12:00:00,687.2024434201969,0.0,110.19642954011829,110.19642954011829,16.93362947128304,64.99364992422424,16.035511892488653,12,6,1,1,0,7,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 13:00:00,666.5489294265213,42.93213882365366,65.39779937291767,108.32993819657133,15.596832020201978,64.82277979577825,16.25236099167921,13,6,1,1,0,7,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 14:00:00,664.2442753891216,70.69636456392658,49.06937537566096,119.76573993958755,13.81947345458823,63.347951908946605,18.03037592901007,14,6,1,1,0,7,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 15:00:00,627.7916248928395,72.02801478360193,82.9899306492761,155.01794543287804,19.068101936876314,55.371451837131154,24.69257939835351,15,6,1,1,0,7,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 16:00:00,568.6216686967161,164.62433025358837,76.57621071471908,241.20054096830745,17.252717108538885,43.15235228078626,42.418457516953296,16,6,1,1,0,7,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 17:00:00,482.8873603740271,116.3562112459896,108.191302436883,224.5475136828726,22.018890343597715,39.02805744789827,46.501012888170486,17,6,1,1,0,7,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 18:00:00,484.49756780371246,143.20817686039882,110.20923022325329,253.4174070836521,23.715424029714967,41.50670416105592,52.305196955358234,18,6,1,1,0,7,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 19:00:00,459.92323497417823,132.36820252728305,141.37018284481263,273.73838537209565,20.356270770024516,35.1330381601187,59.51827708540629,19,6,1,1,0,7,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 20:00:00,460.6463014805349,113.45499675842373,96.6384346052283,210.09343136365203,24.12883270748217,39.6599356176781,45.60840512306377,20,6,1,1,0,7,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 21:00:00,483.46868474862407,59.48507663146291,92.43705851565676,151.92213514711966,22.823197260600935,43.54930988068293,31.42336617440082,21,6,1,1,0,7,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 22:00:00,490.1940384404246,77.25800981197686,99.91916626281208,177.17717607478895,23.042353191689138,40.36979851705293,36.14429433668481,22,6,1,1,0,7,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2024-01-07 23:00:00,465.14751922778544,28.193078136340752,121.74319745481102,149.93627559115177,24.238307101420705,41.003946264235665,32.23413420328855,23,6,1,1,0,7,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
